,0
0,4.85045280805994
1,4.904357257073723
2,4.897801108560075
3,4.842439110063272
4,4.787940852825522
5,-0.6844326964537701
6,-0.662392193360398
7,-0.6960974348523347
8,-0.6842057380281352
9,-0.6999535114726569
10,-0.6957106260645468
11,-0.837035284722728
12,-0.7031078958904259
13,-0.5618108869984788
14,-0.6804125827262788
15,-0.5000130620024995
16,-0.7603135885822954
17,-0.48385776868958374
18,-1.427376145659411
19,-0.9747615856783005
20,-0.7765338340322558
21,-0.6777240324692069
22,-1.0470045407992747
23,-1.2219402519786147
24,-0.7243036019168266
25,-0.65015581845564
26,-1.8085217370976954
27,-0.7051949964768613
28,-1.6491120271362611
29,-0.8836835212344167
30,-0.5129265293367825
31,-0.8212625955510635
32,-0.7124218204647909
33,-2.101347263737648
34,-0.6785163906753118
35,-1.4077818442992172
36,-1.355135305262852
37,-0.7837011755335614
38,-1.335108876598036
39,-0.7153412782670183
40,-1.65485923656526
41,-1.6265692925344
42,-1.1250347445870215
43,-1.4079665579181513
44,-0.7420603588091066
45,-1.5111650303010147
46,-0.9402518627797287
47,-1.4782217409119398
48,-0.702619476730155
49,-0.717783057489388
50,-1.0623882797053967
51,-0.4723517915544583
52,-1.6534404762321881
53,-0.7036610399853842
54,-0.8162097477820425
55,-1.701450327672955
56,-0.8187030284267299
57,-0.7430103732809978
58,-0.6698270544031115
59,-0.7060037271276192
60,-2.0008629147746166
61,-2.719239351301559
62,-1.2819221904293556
63,-0.9578931242541124
64,-1.105645479057182
65,-2.0910029557579213
66,-1.2215143065874146
67,-1.4481175336529253
68,-1.0475033110901262
69,-1.4384100138859708
70,-2.105529693831136
71,4.22236736150513
72,4.373675255500668
73,4.34944185137652
74,-1.0316945922757197
75,-1.0583795702404128
76,4.927799504757976
77,4.911768529001417
78,4.82494749595412
79,4.357459365950824
80,4.744941851664413
81,4.773126583283897
82,4.873684142367963
83,-0.46189345870502385
84,-0.2557137475746405
85,-0.4872427373660656
86,4.743365790280596
87,4.618163913023177
88,4.7927286425051445
89,4.6029704696047
90,-0.23959529285133907
91,-0.9542219253980552
92,4.6749616488767725
93,5.158470196806909
94,4.674544422292653
95,-0.4690215556159021
96,6.713788468617857
97,-0.261047569599984
98,4.8144926392197664
99,4.158116002785245
100,4.516625948935275
101,4.9438046441459775
102,4.916102202726833
103,4.603350710865747
104,-0.2528683455465057
105,4.950596432436276
106,4.685596142095048
107,4.924278828754251
108,-0.7667318519020223
109,4.921435827488338
110,4.819852403346434
111,-0.7900056285815675
112,4.764745238764846
113,4.812102787184638
114,4.860863978371183
115,-0.8097741588005745
116,4.7185376901839895
117,-0.5313179650927575
118,-0.2588573865934569
119,4.768070692730201
120,4.859405330945519
121,4.846527410348986
122,4.865004213307499
123,-0.7560305284484119
124,4.788497252593817
125,4.8096847758754
126,4.780228519325336
127,4.826229665243204
128,4.522810232273238
129,-0.5047759091741013
130,4.822402502633301
131,4.515602195105975
132,4.889945026865294
133,4.93627037251687
134,4.894455451416313
135,4.7515742692777465
136,4.827766279607252
137,4.932324899874147
138,4.796175826835686
139,4.868343676078713
140,4.8231708780085
141,-0.42572652736129
142,4.777199320733948
143,4.911603336460211
144,4.85859387730502
145,4.698668516164599
146,4.8414898774794715
147,-0.7291152269500347
148,-0.3902630079163567
149,4.894253257932992
150,4.853527200666832
151,4.887177833014541
152,4.803172116397171
153,4.597334199819334
154,4.734719978534802
155,4.922398066633665
156,4.911440021375575
157,4.911510817145517
158,4.872277180964513
159,4.897577694053686
160,4.796890019739493
161,4.74334274972767
162,4.8986650899691115
163,4.931896423011341
164,4.872389411088694
165,4.935215800815041
166,4.816252957266636
167,4.824558132429128
168,4.770086076676653
169,4.932894556366869
170,4.796188203204384
171,-0.7798307787458988
172,-0.7794678642351947
173,4.946208216995238
174,4.888732356356357
175,4.958734943856539
176,4.918842897820332
177,4.932251479089473
178,-0.5060291824682241
179,4.899289250590111
180,4.939031418070492
181,-0.4076741080265964
182,4.948251790292899
183,4.903022624580764
184,4.933111885773755
185,4.933580585273062
186,4.893505488310914
187,4.895904894673322
188,4.943460504428443
189,4.944844985324133
190,4.729841506597213
191,4.831106688635362
192,4.877776329730061
193,4.829784260572366
194,4.874867018974186
195,4.904181015845286
196,4.7721490468979715
197,4.86237294930136
198,4.91373603241578
199,4.910009695560147
200,4.938991543086125
201,4.925064859035805
202,4.8096423923990645
203,-0.36918403524071186
204,-0.8321304708561814
205,-0.5196923647293032
206,4.856884549905779
207,4.8736505996955835
208,-0.8284407721643591
209,-0.9092286833863829
210,4.855867883597474
211,4.747005626281394
212,4.804235134787431
213,4.849425497221348
214,4.831535230479841
215,-0.9217152626535215
216,4.761398796139889
217,-0.9056485609747
218,-0.8863532251199686
219,4.819672955767723
220,-0.93289884624113
221,4.8442220567826855
222,4.893763135136741
223,4.842655253361466
224,4.669483066302007
225,4.724832854239082
226,-0.9378773582033638
227,4.955875518460038
228,4.847638861653662
229,-0.9147912308247822
230,4.8834454059525205
231,4.81908475331057
232,-0.9283813061957634
233,4.863824180323462
234,4.9095970314028055
235,4.902087810469165
236,4.905035675905678
237,4.893390162724668
238,4.783236513176948
239,4.878257481867871
240,4.936837220143812
241,4.846782210959033
242,4.923629486915548
243,4.950395057460154
244,4.803013425539467
245,4.912191450500877
246,4.807031277856593
247,-0.8094685248420254
248,-0.7846045174999756
249,4.904681844040259
250,4.88255442518609
251,4.876874173613093
252,-0.4986843387368882
253,4.953912863081434
254,4.902509487613823
255,4.878234432825976
256,-0.4985121341342216
257,4.863709859512258
