,0
0,-0.8398886530624357
1,-1.1248761723444496
2,-0.7526701130720705
3,-1.1088289100201756
4,-1.467970729595442
5,-2.246133198614568
6,-1.856173708452279
7,-2.2570779789750537
8,-2.5087810888404265
9,-1.0471921061252427
10,-1.0699608523126072
11,-1.198399529878705
12,-0.735065797428728
13,-0.6690449612747805
14,-0.5495310607586947
15,-1.1018157139718678
16,-1.2035503042157045
17,4.714491136650088
18,-0.9243912706498352
19,-0.8247980068235863
20,-0.9845967636522087
21,-1.0862268736564291
22,-1.2134057299181933
23,-0.7171508666058954
24,-1.685878344560599
25,-1.0351964701461405
26,-1.6714633100854375
27,-0.717267756909997
28,-0.9410848491445251
29,3.9221132516083204
30,-0.44679894591353
31,-0.6417888943127754
32,-0.7373146811847808
33,-0.7296180401887026
34,-1.7419608207002995
35,-1.2022956667696292
36,-0.9778770518248124
37,-0.8635947611286885
38,-0.633139677554867
39,-0.5435230009135135
40,-0.8267683497417782
41,-0.8575037206542119
42,-0.7162262647124231
43,-0.5341713478456529
44,-0.38509208795587957
45,-0.4309563858387272
46,-0.6969484124550429
47,-0.663836571721252
48,-0.8478664405203173
49,-1.0806944072638152
50,-1.0544689215954854
51,-1.7697777699806307
52,-0.9241289219661487
53,-0.9768996727844452
54,-0.5857753500961124
55,-0.7735558963485534
56,-1.1887784404691963
57,-0.8446198120264351
58,-0.5378905825987017
59,-1.3240546709906589
60,-0.6037586136633153
61,4.867738308830292
62,-0.593562544193601
63,-0.37029731157620427
64,-0.684793966750877
65,-1.61164222490061
66,-0.5120964467810953
67,-0.5353167537071901
68,-0.7255688056006152
69,4.906502841331973
70,4.591118596128847
71,4.801929813974205
72,4.870445960347672
73,4.882819358192117
74,-0.5108358273858926
75,-0.8625934151702189
76,-1.399355287938639
77,-0.6073383922855287
78,-0.7838371699588484
79,4.899786870087747
80,4.868954042815172
81,4.875139970430544
82,-1.3161398568227762
83,-0.28006097780863526
84,-0.7480382422092884
85,-0.520968249295067
86,-0.5693819052383309
87,4.861116853141498
88,-1.6463116354272807
89,-0.4190429663741093
90,-1.4440640445810278
91,-0.48533126251494896
92,4.739675265107428
93,4.914586019015435
94,-1.1192978586006728
95,-1.0359589041291954
96,4.820034689002625
97,-0.6435935411606699
98,-0.32787169932736393
99,-0.2325817023253629
100,4.347130135580888
101,-1.6568556187941987
102,4.8648599940106205
103,4.909925706392695
104,4.579904633434279
105,4.4353618480549155
106,5.614500389355413
107,4.850871098815952
108,-0.5940548586740368
109,4.909765025274236
110,4.817917922617896
111,4.072639197197628
112,4.699022366113889
113,4.817101310905622
114,-0.5382591680828555
115,-0.6026196340621646
116,-1.8683942689931154
117,-0.81168772000627
118,-0.9811978983213316
119,4.876456172960993
120,-0.26033932008204064
121,-0.7570593444882886
122,4.623495227708548
123,4.861142684730381
124,-0.270168282035968
125,5.769310030916263
126,4.888162612904095
127,4.757719816400481
128,4.882414674030571
129,-0.39034295508785777
130,-0.36202465446675314
131,4.81579680497345
132,4.888353995547425
133,4.881055626877185
134,4.864411652048863
135,4.404994003376269
136,4.7769644142223
137,4.914500826460075
138,4.914055998695272
139,4.820142333174805
140,4.906494460140584
141,4.901419160765208
142,-0.5255315903345369
143,4.876799879352426
144,4.796924260017459
145,4.890033488217989
146,4.858598663226854
147,-0.22941194038516421
148,4.627253656254339
149,4.81180900032636
150,4.810613698748577
151,4.925073974557279
152,-0.28217431471510934
153,4.846623631674912
154,4.759883527533133
155,4.736584869871201
156,-0.49107394443327157
157,4.849005595343577
158,4.729278861422054
159,4.75091028223787
160,0.7566619731600439
161,4.717203233802018
162,5.612892603629415
163,4.83469069378559
164,4.787773891759345
165,4.510054789484632
166,4.81780104939093
167,4.733620946778897
168,4.732653558393443
169,-0.9373768075208864
170,4.6426319950460755
171,4.80473395690964
172,4.875882632602576
173,4.7730394921866335
174,4.886926536830229
175,-0.925244609408141
176,-0.9710659438942307
177,-0.9254405686989271
178,-0.9445133844803487
179,5.794266928413759
180,-0.9259829414165264
181,4.901945858186034
182,4.861587227229441
183,4.841894069665134
184,4.887164529749345
185,-0.40481613550469253
186,-0.5850237520778074
187,-0.976223599844709
188,-0.8177893024302612
189,-0.961954026894056
190,0.4736985522278323
191,-0.9128718725586559
192,4.913674377724398
193,4.825784665963964
194,-0.8984010061552841
195,4.860862980268199
196,4.89755989635721
197,4.886995997668541
198,-0.8140206032284738
199,4.719735266197418
200,-0.8877172984977597
201,4.781061332592428
202,-0.9175653527068428
203,4.858385555356491
204,-0.7085885666856087
205,4.772308134345636
206,4.769625867327966
207,4.6870711813029144
208,-0.920004022205407
209,4.8517044916893655
210,-0.4248208794444518
211,-0.39795674013358195
212,4.885285416643339
213,-0.9507699491321004
214,-0.27843078238169827
215,4.829604213937554
216,4.699326709783977
217,4.880894234282419
218,4.743720422380303
219,4.742303641446799
220,4.862733036363121
221,4.889932222345699
222,4.790369600276902
223,4.806696464942946
224,5.7724488798692155
225,4.810849084981788
226,4.9027544387995246
227,4.886156598048683
228,4.771530684361688
