,0
0,4.862992929254112
1,4.897172412222744
2,4.8703404229607745
3,4.899967839237956
4,4.923322073909404
5,-1.2971759570415982
6,-1.6287238739912915
7,-1.0844676847092996
8,-1.858931789002852
9,-1.452133127355772
10,-1.4105121613243505
11,-1.1899566125676002
12,-1.4624128475916465
13,-1.1408299324170383
14,-1.292927165676396
15,-1.5580762984536052
16,-1.3637629083072755
17,-1.4923397197333865
18,-1.3917671845665578
19,-1.1242811691545689
20,-1.045169364041463
21,-1.3445098356111695
22,-0.939145513055273
23,-1.2982829446610786
24,-1.0154535163749006
25,-0.8967461489886355
26,-1.2739329883121782
27,-0.890936971845812
28,-1.2837829813145083
29,-0.6994561504495329
30,-1.3373375442070203
31,-1.5005608657214409
32,-1.6240651325315918
33,-1.5250464275169477
34,-1.302787741729857
35,-1.3083845405388745
36,-1.8539848540785901
37,-1.4906227553692581
38,-1.60990127237484
39,-1.4360089124676811
40,-1.812945792852866
41,-1.3079549174475198
42,-1.3375373788137275
43,-1.2975049255094893
44,-1.2883466844041518
45,-1.296884543190703
46,-0.9843013662182704
47,-1.3680650466026572
48,-1.0710079071805965
49,-1.7898159037585781
50,-1.1919026603467744
51,-1.8148584750107932
52,-1.4012287095419218
53,-1.5587585939114814
54,-1.1215333039533915
55,-1.5894425740072538
56,-1.3316859767654297
57,-1.1421118633364558
58,-1.3616109401072
59,-1.3314645293829799
60,-1.2865169900237592
61,-1.3844683409658356
62,-1.5156030842443817
63,-1.3266183438338033
64,-1.6772813961622703
65,-1.556222331987935
66,-0.8550974098610629
67,-1.4916340901563936
68,-1.391217490640729
69,-1.3662838996711961
70,-1.3126473515496204
71,-2.0695555991184644
72,-1.553510374051836
73,-1.40937119260166
74,-1.430286550127667
75,-1.1940229661618416
76,-1.3095566363485907
77,-1.2904723521701986
78,-1.1301558933715457
79,-1.43344394359506
80,-1.6874369655582213
81,-1.2741636574680555
82,-0.8268736434954838
83,-1.282860597472661
84,-1.0146300240449626
85,-1.2750907043428212
86,-1.460000496587237
87,-1.286332440799183
88,-1.3309929189738379
89,-1.2367123706822665
90,-1.236747661785047
91,-1.2924665048961987
92,-1.5823537046854517
93,-0.9172624023799547
94,-1.4903659017934456
95,-1.312303100226246
96,-1.4257912446470822
97,-1.283803041699945
98,-1.37661577958718
99,-1.3117005314838504
100,-1.1767476160842338
101,-1.397896733740261
102,-1.3905031227438602
103,-1.440262041254762
104,-1.3106296385893947
105,-1.4000797645772733
106,-1.2797636699453414
107,-1.014059846401144
108,-1.208499160837521
109,-1.3821385436302345
110,-1.1142515730051512
111,-1.3458449835542754
112,-1.6758108303071175
113,-1.156199685291315
114,-1.3584817144737928
115,-1.7158907519957698
116,-2.062302624144462
117,-1.9579930665419247
118,-2.6331303817932628
119,-2.1419889987108887
120,-2.71316963342617
121,-2.1970869699091806
122,-2.193688149732496
123,-1.628574173634017
124,-1.7701425707507739
125,-2.091523234131675
126,-1.9111480931593374
127,-1.9501611528884273
128,-2.26451953544138
129,-2.0752683016860693
130,-2.0641333316230592
131,-2.3258945023921247
132,-1.9520808669934606
133,-2.570201204505877
134,-2.366678666897575
135,-1.9965661578331546
136,-1.9891737704234913
137,-2.668477905670204
138,-1.776931947834679
139,-2.946721471192637
140,-2.2021252814697037
141,-2.484983480333369
142,-1.5288202864914118
143,-2.0174070059113616
144,-1.9337676017950343
145,-1.8556242907743392
146,-1.9628208816597283
147,-2.565344857408209
148,-2.3301126182262157
149,-2.1674678065759276
150,-2.117538345091152
151,-2.349831848627086
152,-1.7286215611580307
153,-2.534569741798607
154,-1.3369465414061144
155,-2.2200568203405173
156,-2.1417442008236827
157,-1.4176082043592415
158,-0.7208634540553436
159,-0.5338611591297184
160,-1.094340231151753
161,-0.818277478935799
162,-0.6999397902264604
163,-0.6479499004891363
164,-0.6506088480341161
165,-0.5404447729054206
166,-1.3119123779625477
167,-0.9519791331708117
168,-0.7773917253165179
169,-0.8094646801453136
170,-1.6945541083942752
171,-1.5340097927059355
172,-0.9421537553201127
173,-1.1975400952092492
174,-0.5072481312569408
175,-0.6771525451325111
176,-0.46864987545309056
177,-0.7338929826947631
178,-0.6704859525211682
179,-0.7548905911613457
180,-0.9797521973821851
181,-0.9683717388031278
182,-0.6861636563318514
183,-1.1969511473048855
184,-0.8522896477547087
185,-0.9597678187925597
186,-1.21947374536793
187,-1.101927283220608
188,-0.5007457453357045
189,-0.667523019903312
190,-0.6385910694523753
191,-1.3729419463921877
192,-0.6264804415971749
193,-0.8304514991678866
194,-1.218523143173324
195,-1.1204285435887051
196,-1.0874399628481406
197,-1.3662831717138768
198,-1.0985947935523686
199,-1.4879088791207018
200,-0.5182026000559783
201,-0.511369253521547
202,-0.7390829918910402
203,-0.8454439604701207
204,-0.7390536737444473
205,-0.967952061777808
206,-0.4984063622074796
207,-0.8002729525318452
208,-1.096126837927387
209,-0.7866803443453393
210,-0.8259736687013787
211,-0.7066231142983137
212,-1.0803681666354294
213,-0.6285675987353332
214,-0.7061732008514608
215,-1.1142899492481217
216,-0.6796519766717724
217,-1.0246956833517427
218,-1.0256561247460416
219,-0.6478640005349223
220,-1.1143094327745646
221,-0.5439993177960785
222,-0.48555138828750377
223,-0.8266001748846628
224,-0.7882915492227405
225,-0.7452466691677735
226,4.724221049510335
227,-0.5556741162316704
228,-0.8565472671661577
229,-0.5342476020959988
230,-0.6388056467511248
231,-0.759846463629643
232,-1.3553130482535884
233,-0.7067559467579135
234,-0.8155507632342971
235,-1.070185244583762
