,reward
0,-1.23825105987289
1,-0.5874303059609913
2,-0.684612060467888
3,-1.3340205398842908
4,-0.41245667111964146
5,-1.3187062294224425
6,-0.6678028377084586
7,-0.8110661474890927
8,-1.7829232582368837
9,-0.4063244632138292
10,-0.8411980582759933
11,-0.6647174306234642
12,0.5390109968111617
13,-0.19093322049198044
14,-0.7550313815152156
15,-0.0840625840805808
16,-0.05853043666828428
17,-0.8302114971823291
18,-0.15252941369823603
19,-1.5148393947262195
20,-0.7256837015691755
21,-0.09968554361623683
22,-0.9076916528387633
23,-0.3870205848937389
24,-0.7424283871778092
25,-0.16295571655746569
26,0.8402994622531141
27,-0.8195120252973676
28,13.079915518966933
29,13.074717546315814
30,13.069821501083037
31,13.038746313577958
32,-0.03477989806937809
33,-0.03654625776950926
34,13.064494988111472
35,-1.6082675422917283
36,-0.6346385658471081
37,-0.7418874455729885
38,-1.331154630872633
39,13.049502359175735
40,-0.29217042768233514
41,13.083403820871975
42,-1.60612937043147
43,0.8443563082020487
44,13.046340835197256
45,13.066056674367195
46,13.060986782025157
47,13.047190103472444
48,13.035991793763134
49,-0.07757862032669405
50,-0.2623842238405032
51,13.065293249771749
52,-0.0766071312634482
53,13.048144708179201
54,13.049007118326013
55,13.056222304131538
56,13.060877489019436
57,-0.0703779025670257
58,-0.07998631105554399
59,-0.9573632849662637
60,-0.01616723131371889
61,13.086288223508335
62,-0.03389714115789133
63,-0.0454796473318797
64,13.05092193806459
65,13.008084187475305
66,13.055651420848807
67,13.071873349403315
68,-0.06693277531063868
69,-0.1093636786143164
70,-0.08478377185406583
71,-0.05892329267495944
72,-0.06836313004697325
73,-0.06521107138546822
74,13.072176347484545
75,-0.034542078238302576
76,-0.11135478147096056
77,-0.007987582095603907
78,-0.16347750013910767
79,13.051732095961032
80,13.085664320707144
81,-0.11164181122615102
82,13.082834733596803
83,-0.08026365893027665
84,13.075487917930662
85,13.047085840460788
86,-0.5308167560776702
87,13.034239369016225
88,-0.7821085220828501
89,-0.08647153289588472
90,13.0318592768853
91,13.06941408455693
92,-0.11520855336865443
93,13.048299096920932
94,13.067584858890712
95,13.050204994462218
96,13.066573100169022
97,13.06198888499507
98,13.055513791828908
99,13.095901545144468
100,13.061109129000664
101,13.03878426058059
102,-0.8265366060045392
103,13.030237659833022
104,13.042031620011215
105,12.99283308427752
106,13.033635850538762
107,13.065416606541778
108,13.03816398750407
109,-0.12101310395793208
110,13.082163310018487
111,13.070994935576778
112,-0.04962578298296838
113,13.100406598374127
114,13.035639527054762
115,13.032849619394518
116,13.085830510471268
117,-0.0961394251133153
118,13.04392681797161
119,-0.1116619995869873
120,13.054543881976045
121,14.047480122893194
122,13.042260032632313
123,13.039272649420814
124,-0.060323037195527895
125,13.014102020774237
126,13.043643597491572
127,13.03077929872841
128,13.070248102066234
129,13.079593063191396
130,13.059788315971572
131,13.040712728277299
132,13.04578388328968
133,-0.12234828168770162
134,13.05088002185752
135,13.02071601119598
136,13.037676948259907
137,13.053202545732976
138,13.046084912867546
139,13.05748441305497
140,13.053783091994305
141,13.038275499155462
142,13.059348822374119
143,13.0578588104059
144,14.040749343290212
145,13.046778179121823
146,13.06442366311922
147,13.045847786645162
148,13.053628258579987
149,13.02157332374884
150,13.044764474066618
151,13.0700016830929
152,13.054061759943885
153,13.058923441898877
154,13.041581739852138
155,13.066623806409746
156,13.040536000107005
157,13.056715320809536
158,13.036774343544504
