,reward
779,13.067102532107757
780,13.088496278832904
781,13.075504339082144
782,13.094814723181953
783,13.042314550393654
784,13.040805554026836
785,13.048350429115853
786,-0.360699081293944
787,13.048464241922863
788,13.084127121177659
789,13.07373096453021
790,13.081648520104396
791,13.057164566430576
792,13.048785464123856
793,13.0436202824033
794,13.070988806857608
795,13.061445280443372
796,13.046205138378205
797,13.072590826211911
798,13.051257508977194
799,13.05155429391085
800,13.05526342373989
801,13.07506512076683
802,13.062358526765696
803,14.041265399256188
804,13.052436332767762
805,13.061692049131906
806,13.04661071624623
807,13.075918356734775
808,13.049562443210936
809,13.066056612107815
810,13.09750991609122
811,0.02793810792446716
812,13.056999459184647
813,13.070273154053162
814,13.0478623716773
815,13.069218982983779
816,13.072218912535607
817,13.057851500740156
818,13.080410048840509
819,13.072014244720094
820,13.063827512512308
821,13.078730310979054
822,13.040459096547746
823,13.053304447271469
824,13.094177386759327
825,13.071573647148615
826,13.061204067520997
827,13.054290187821394
828,13.04860215882254
829,13.054321280787036
830,13.080682949322274
831,13.0697955900274
832,13.045713080322969
833,13.065538081794616
834,13.052313305782826
835,13.08257294167068
836,13.073492892352222
837,13.061211518379986
838,13.066555015333396
839,13.082329036349481
840,13.058233483544875
841,-0.8333945779663304
842,13.044311817104552
843,13.036665959373291
844,13.061186812150538
845,13.071085554527127
846,13.053991514616419
847,13.062684598422127
848,13.023909036962776
849,13.046552107122917
850,13.087927524624533
851,13.039035244608574
852,13.075269771436886
853,13.050330717792626
854,13.064479468094362
855,13.078360793829464
856,13.047415365640603
857,13.057659004827894
858,13.073502618481015
859,-0.6052735757672858
860,13.070425876034466
861,13.070901633282814
862,13.060080572029275
863,13.039929491869554
864,13.060569395941435
865,13.079506632123191
866,13.074649261764062
867,13.08658151298562
868,13.099034775969105
869,13.070073145445928
870,13.038284184200258
871,0.02363862656846316
872,13.074949077677246
873,13.07385110748979
874,13.040305417979766
875,13.069027106640252
876,13.060393660385845
877,13.06192691132998
878,13.048075386030193
879,13.054835651675521
880,13.034865568861301
881,-0.1828309510127729
882,13.081227987243476
883,13.069286380154267
884,13.069137355554481
885,13.079680308450703
886,-0.6848152169490218
887,13.095851539413722
888,13.07661683247745
889,13.051047392653558
890,13.071406911172016
891,13.077863828681062
892,13.06606659334403
893,13.085969636113212
894,13.082309482132187
895,13.070273021095696
896,13.065160897048553
897,13.051535308416655
898,13.062174613735918
899,13.06920361209177
900,13.083748076010156
901,13.098762358010053
902,-0.33818301884157353
903,13.042683550761287
904,13.086457755353205
905,13.085745541984203
906,13.072329368732422
907,13.094243837253448
908,13.067677385612125
909,-0.1477593602463637
910,-0.19908800497186108
911,13.07151539030822
912,-0.09030352153983545
913,13.045327714670204
914,13.063959240943628
915,13.053833964199598
916,13.070530930975696
917,13.063635843586775
918,13.056764756143746
919,13.057547688787619
920,13.05998138247575
921,13.070306679921813
922,13.061911964717385
923,13.126135787162342
924,13.080285178652606
925,13.053356501407151
926,13.053501670450174
927,13.075725488284954
928,13.049897333690625
929,13.053701124170825
930,13.050213619641172
931,13.060679816052854
932,-0.9927400206916973
933,13.079259004065023
934,13.085266279065793
935,-0.43209825956060854
936,13.083085524014148
937,13.07330064378602
