,0
0,4.862992929254112
1,4.897172412222744
2,4.8703404229607745
3,4.899967839237956
4,4.923322073909404
5,-1.8700093492961272
6,-0.8470331277814802
7,-1.7286250016315892
8,-1.5734041512928636
9,-1.3136342254355378
10,-1.3065228210352817
11,-1.3258418039872173
12,-1.5286629941852374
13,-1.307437561997363
14,-1.2664407519577092
15,-0.7737616561360887
16,-1.6271895816578357
17,-1.292067169740919
18,-1.8287213260383748
19,-1.1943426765287435
20,-1.3184308276701104
21,-1.3860320049504427
22,-1.3912678032947752
23,-1.4914761252138127
24,-1.4706608459923556
25,-1.9950946256488482
26,-1.3092966818036933
27,-1.3767847900404415
28,-1.2919070675745692
29,-1.3203405096801344
30,-1.31409267854486
31,-1.3404840390808352
32,-1.319280357235353
33,-1.7752654638764542
34,-1.6210267933361873
35,-1.60613196522283
36,-1.328175362567534
37,-1.2942153764502085
38,-1.5899061986354424
39,-0.672825707508002
40,-0.9245521676005355
41,-0.6477900939646948
42,-1.8320003112166283
43,-0.514313525351055
44,-0.7762240127697873
45,-0.663573866554011
46,-0.7538632380163183
47,-0.9615247237315457
48,-0.6958626410764408
49,-0.6851174779922433
50,-0.9413847736484124
51,-1.823339176980572
52,-0.503390974912733
53,-1.4641513046075583
54,-0.9844661991265478
55,-1.0534592225387047
56,-0.8919344458864935
57,-0.7801728692065815
58,-0.7160566147034819
59,-1.2273027101731007
60,-0.691924777922064
61,-0.628184223031072
62,-0.5280502270745107
63,-1.8400957720482563
64,-0.9758074790505173
65,-0.7261723924309453
66,-1.867456614525016
67,-1.1438506045992236
68,4.914737024436599
69,-1.1621901541063384
70,-1.1083727805371835
71,-1.2409060719804283
72,-0.9654840304917135
73,-0.8784594214253054
74,-1.0014440870567562
75,-1.314724839468263
76,-0.8807051781476967
77,-1.240605312987585
78,-0.9346483227953678
79,-1.0753157462687413
80,-1.6491417755485607
81,-1.2778119490412199
82,-1.2829230499577122
83,-1.1062572099246766
84,-1.1861188282366475
85,-1.3306311418518157
86,-0.9809754632884693
87,-0.9785078658892259
88,-1.2081598938431635
89,-0.9144334980619908
90,-1.0417836705337007
91,-1.1180687153359288
92,-0.8819464309044185
93,-0.998626995896893
94,-1.3912686319586944
95,-1.4182463011839257
96,-0.9230779085220921
97,-1.15233820282875
98,-0.9880261392040119
99,-0.9827699311089123
100,-0.7796418211762464
101,-1.072324053119723
102,-1.2514949715095631
103,-1.0897134635248837
104,-1.014649611219811
105,-1.1646127144500003
106,-1.0618143232856099
107,-1.1502006556491793
108,-1.4529670629808864
109,-0.8535491548416805
110,-0.3264756109300029
111,-0.4529577507030219
112,-0.5027317897010378
113,-0.5271901097201139
114,-0.7100962967688285
115,-0.884670064488263
116,-0.7276762455386321
117,4.886865218051234
118,0.7764053266108271
119,-0.7282864097805178
120,-0.7906978863673532
121,-0.1836600403528883
122,-0.7703931195091009
123,4.912775214829566
124,-0.7721510638131814
125,-0.7630493590297028
126,-0.803405235407296
127,-0.21866323928001186
128,-0.7616864896323099
129,-0.7933134880215735
130,-0.8251393380936122
131,-0.4148725368480015
132,4.88709090116798
133,0.7221145968655607
134,4.74673707802307
135,-0.4420864483291187
136,-0.8209375015107249
137,4.853529959227572
138,-0.4625330034931454
139,-0.8362834070589366
140,-0.8085263241695826
141,-0.776410488935219
142,-0.8044433703966154
143,-0.4841556147629813
144,4.899652375061599
145,4.8845825949483554
146,4.885961243193503
147,-0.3868043107571638
148,-0.18721230094347596
149,-0.23722865906257717
150,4.919806210052424
151,-0.529749007415518
152,-0.48054976372543234
153,4.914299163515785
154,-0.4620769501511458
155,4.968080890713208
156,4.936581863095473
157,4.815315900350694
158,0.85022615398388
159,4.8955639026752475
160,4.873299329992864
161,4.907031690583057
162,4.909487447974347
163,4.962551193088265
164,4.907068747878773
165,-0.7414512847289023
166,-0.8300610003047435
167,4.933271591447006
168,4.88613028292456
169,4.9160295343840925
170,4.926739118605919
171,4.94181906498625
172,4.899577919876625
173,4.921350998489766
174,4.930724989012708
175,-0.8404797269950497
176,-0.8535070013655378
177,-0.8270872108408311
178,-0.8204770069188179
179,4.879374469769989
180,4.916890537004043
181,4.9411029599120155
182,4.872674533144197
183,4.906739993598055
184,-0.857455403683577
185,-0.5008624084465133
186,4.896517900463329
187,-0.7555874116638535
188,4.844076519629877
189,-0.7816733637385123
190,5.72552343948494
191,4.957441974045279
192,4.809088526845671
193,4.943371711614647
194,4.919989838364885
195,4.927975871649945
196,4.857724095242773
197,4.912247744795993
198,4.834191773574561
199,4.899167788675136
200,4.877142862509342
201,4.786110976258955
202,-0.483724355829253
203,4.70276015989102
204,4.9564269911062135
205,4.872581688335156
206,4.902000912421653
207,-0.8775890359899731
208,5.866672216696643
209,4.8897961791551126
210,4.869831830902106
211,4.893117411819442
212,4.8717425020180425
213,-0.8269233949396659
214,4.6547646266529465
215,4.933075952694397
216,4.9329416974886335
217,-0.8334581325792574
218,4.895382753872599
219,4.917024516960493
220,4.887457618037953
221,4.878575700685639
222,4.889572393620449
223,4.892052861368791
224,4.83756414826856
225,-0.7877363799329326
226,-0.4188353009847916
227,4.863597876580139
228,4.931554854248505
229,4.818876129193738
230,4.866277840428419
231,0.38069029226641393
232,4.925857461092535
233,4.912640308083082
234,4.912066240041343
235,4.928867131552386
236,4.929939125992298
237,4.931037658589478
238,4.92015489045632
239,4.912052337089733
240,4.888149941689282
241,4.906302440913993
242,4.8803097228006385
243,4.912336823320038
244,4.934991300455294
245,4.919335830967787
246,4.861901676156535
