0,0.0043042007
1,0.0265188242
2,0.04302375
3,0.0620564947
4,0.0784790604
5,0.093004358
6,0.1059411948
7,0.1190284614
8,0.1282948421
9,0.1380686104
10,0.1480650612
11,0.1542622538
12,0.1647395101
13,0.1730067122
14,0.1827089461
15,0.1879796685
16,0.1956541392
17,0.2029321811
18,0.2080177515
19,0.213221358
20,0.2221213826
21,0.2305056628
22,0.2390930302
23,0.2441454533
24,0.250010274
25,0.2524746188
26,0.2553073618
27,0.2603886725
28,0.2660398501
29,0.266625389
30,0.2716420913
31,0.2721699122
32,0.2742290127
33,0.276106199
34,0.2758163772
35,0.2773114492
36,0.2796061272
37,0.2826594796
38,0.2880035053
39,0.3015003887
40,0.3028729744
41,0.3283255505
42,0.3293944241
43,0.3312664328
44,0.3382534013
45,0.3619340054
46,0.3760805262
47,0.3872462663
48,0.3909421576
49,0.4164506231
50,0.4278346344
51,0.4302482478
52,0.4507415617
53,0.4499292301
54,0.4549731458
55,0.4781176805
56,0.4912993404
57,0.4884207268
58,0.512489977
59,0.526158683
60,0.5281001676
61,0.5428407811
62,0.5886579458
63,0.6026863265
64,0.6254882509
65,0.6271737815
66,0.6401595356
67,0.651598312
68,0.6630409396
69,0.675365117
70,0.6768766799
71,0.691343037
72,0.7345701464
73,0.7350052832
74,0.7480253093
75,0.7491859008
76,0.7821004111
77,0.7970879888
78,0.8182411503
79,0.8324494099
80,0.8435352089
81,0.8664321588
82,0.8765970376
83,0.8885081059
84,0.9083708669
85,0.9101284103
86,0.933164133
87,0.9635310484
88,0.9761420769
89,0.9995028885
90,1.019879085
91,1.0295508381
92,1.039962831
93,1.0522806577
94,1.0609944206
95,1.0617458691
96,1.0724504405
97,1.0970094435
98,1.1184349112
99,1.1168589622
100,1.1305793285
101,1.1651093118
102,1.1776238671
103,1.1782245448
104,1.1900448855
105,1.2087301364
106,1.2341834566
107,1.2586566772
108,1.2830366786
109,1.2924935728
110,1.3176670585
111,1.3526594963
112,1.3664966811
113,1.4012275205
114,1.4161354228
115,1.4549038559
116,1.4658849879
117,1.4848958971
118,1.4959459579
119,1.518912863
120,1.5267808299
121,1.560646728
122,1.5813752361
123,1.5821946959
124,1.6030787715
125,1.6039319471
126,1.6243440966
127,1.62275877
128,1.6224370164
129,1.6461977034
130,1.6789677053
131,1.6807066163
132,1.7145706239
133,1.7152723357
134,1.7349572826
135,1.7333680493
136,1.7426228171
137,1.7551562202
138,1.7647988636
139,1.7764540909
140,1.7978268283
141,1.7962696491
142,1.8076094294
143,1.8300758912
144,1.8413323379
145,1.8756156493
146,1.909992592
147,1.929065845
148,1.9275798917
149,1.9390334773
150,1.972284945
151,1.9706494513
152,1.9703619136
153,1.9819530211
154,2.0035353042
155,2.0131561048
156,2.0148628398
157,2.024481857
158,2.0362992842
159,2.0468469567
160,2.0683877249
161,2.0889053624
162,2.0885778018
163,2.0862392294
164,2.0876931705
165,2.1342069709
166,2.1568041923
167,2.1694850083
168,2.1829528787
169,2.2055281123
170,2.2248625791
171,2.2332758636
172,2.2306938858
173,2.2432137483
174,2.2647658104
175,2.2631812349
176,2.2635455197
177,2.2759338861
178,2.3205844415
179,2.3202489819
180,2.3326109245
181,2.354149181
182,2.3535403976
183,2.3648417989
184,2.374892227
185,2.3740862411
186,2.3935129418
187,2.4128786907
188,2.4121922527
189,2.4136218662
190,2.4241952971
191,2.4347411936
192,2.4471710076
193,2.4717185249
194,2.5041745203
195,2.5157613386
196,2.528542198
197,2.5501076367
198,2.5486311112
199,2.550213361
200,2.5696450913
201,2.5808524661
202,2.5811847351
203,2.5923299886
204,2.6027023771
205,2.6019343135
206,2.6010349796
207,2.6022076502
208,2.6123533665
209,2.622603761
210,2.6318937037
211,2.6324296761
212,2.6341411034
213,2.6548161467
214,2.6654756126
215,2.6769733464
216,2.6874444632
217,2.6969133675
218,2.6981652387
219,2.7086145667
220,2.7101038148
221,2.7214513653
222,2.7318423881
223,2.7322962992
224,2.7327271303
225,2.7461471634
226,2.7705258157
227,2.7920926693
228,2.8035854745
229,2.8130212549
230,2.8154524051
231,2.8367422588
232,2.8470831109
233,2.8494052159
234,2.8707308414
235,2.8709414164
236,2.8731827078
237,2.8973386722
238,2.9197614107
239,2.9201363009
240,2.9314906043
241,2.9319130057
242,2.944230832
243,2.9555686015
244,2.9668673012
245,2.9672286855
246,2.9685376408
247,2.9809765358
248,2.9914405854
249,2.9916710132
250,3.0050845478
251,3.0273814751
252,3.0276747533
253,3.0261054185
254,3.0265173267
255,3.0379338586
256,3.0402297346
257,3.0507167282
258,3.0512426604
259,3.0626601282
260,3.0750738648
261,3.0984025494
262,3.1087098368
263,3.1109406034
264,3.1432786877
265,3.1425609545
266,3.1538270781
267,3.1550976258
268,3.1652498656
269,3.1653502746
270,3.166412926
271,3.1776172732
272,3.1767212621
273,3.174849235
274,3.1760438047
275,3.189227727
276,3.2124283055
277,3.2236517378
278,3.2240695618
279,3.236335727
280,3.2475056204
281,3.2467147456
282,3.2469051856
283,3.2580991823
284,3.2582774202
285,3.2703058397
286,3.2816500683
287,3.280754428
288,3.2800409178
289,3.280426473
290,3.2917831618
291,3.3138980018
292,3.3250057761
293,3.3251375612
294,3.3262109486
295,3.337333756
296,3.337640672
297,3.3378967815
298,3.3361020341
299,3.3382929529
300,3.3515483495
301,3.3728115611
302,3.3750640828
303,3.395309761
304,3.3945263127
305,3.3956037087
306,3.3957433562
307,3.3968961823
308,3.4191221574
309,3.4192110407
310,3.4293249667
311,3.4395156438
312,3.4387240455
313,3.4389687194
314,3.4391423473
315,3.4382577547
316,3.4384343778
317,3.4385320556
318,3.4387652898
319,3.4378980946
320,3.4379171312
321,3.4390775581
322,3.4501442729
323,3.4491893381
324,3.4491640805
325,3.4481416819
326,3.4480938025
327,3.4489998038
328,3.4598718428
329,3.4579063158
330,3.4579122637
331,3.4569975791
332,3.4580249349
333,3.4691355545
334,3.4682501574
335,3.4684945938
336,3.4697152784
337,3.4810256674
338,3.4813006102
339,3.47956066
340,3.4798255701
341,3.4801638517
342,3.480330586
343,3.480447097
344,3.4816261058
345,3.4927380701
346,3.5049211267
347,3.517060374
348,3.5272190572
349,3.5264171152
350,3.5265754372
351,3.5267541549
352,3.5269051609
353,3.527097247
354,3.527303978
355,3.5285390258
356,3.5396996175
357,3.5507833237
358,3.5628292025
359,3.5727587364
360,3.5737718546
361,3.5859225523
362,3.5959484327
363,3.595956113
364,3.5959160469
365,3.5958754639
366,3.5958208262
367,3.5968477272
368,3.6069162115
369,3.6059982501
370,3.6050630339
371,3.6160834674
372,3.6161613472
373,3.6163030398
374,3.616318666
375,3.6162900233
376,3.6163396052
377,3.6173523478
378,3.6283919245
379,3.6274426336
380,3.6274532499
381,3.626391828
382,3.6265379743
383,3.6265729654
384,3.6275928423
385,3.6375997921
386,3.6396373761
387,3.6616475017
388,3.6607373963
389,3.6607191167
390,3.6597064481
391,3.6606818054
392,3.6706863545
393,3.6706568991
394,3.6676226405
395,3.6675255892
396,3.6665340361
397,3.6665028628
398,3.6656260818
399,3.6636639443
400,3.664690075
401,3.6868545131
402,3.6868686967
403,3.6869125027
404,3.6979512316
405,3.6980322143
406,3.6989681792
407,3.7209325979
408,3.7209836575
409,3.7199890464
410,3.720039678
411,3.7200646597
412,3.7201121364
413,3.7200698721
414,3.7199341823
415,3.7199447852
416,3.7198751682
417,3.7198979079
418,3.7199189097
419,3.7199989848
420,3.719001576
421,3.7180307464
422,3.7159913091
423,3.7159577582
424,3.7138632252
425,3.713936994
426,3.7128881399
427,3.7128205647
428,3.7098503736
429,3.7099035859
430,3.7089605699
431,3.708942284
432,3.707990819
433,3.708014392
434,3.7080736312
435,3.7081275922
436,3.7081652641
437,3.7082214215
438,3.708295266
439,3.7082843157
440,3.7193450808
441,3.7194161984
442,3.7193641009
443,3.7193877694
444,3.7202904151
445,3.7312324356
446,3.7301481174
447,3.7300172541
448,3.7299538782
449,3.7298120633
450,3.729709476
451,3.7285992625
452,3.7285426284
453,3.7275289086
454,3.7275483311
455,3.7275492548
456,3.7285382977
457,3.7386027354
458,3.7385751239
459,3.7385137528
460,3.7383911247
461,3.7383718061
462,3.7383215849
463,3.739332178
464,3.749361368
465,3.7493801345
466,3.7503517107
467,3.7615119678
468,3.7616294814
469,3.7617452065
470,3.761810832
471,3.7619590266
472,3.7621045374
473,3.7622229006
474,3.7633980526
475,3.7745248549
476,3.7746499172
477,3.7747033354
478,3.7747579443
479,3.7758030725
480,3.7868800694
481,3.7868763142
482,3.7868670328
483,3.78686619
484,3.7868063696
485,3.786786608
486,3.7867596218
487,3.7868052438
488,3.7868059727
489,3.7868099771
490,3.7867448015
491,3.786574983
492,3.7865025027
493,3.7865093763
494,3.7865240033
495,3.7856067884
496,3.7856549152
497,3.7857442503
498,3.7856940883
499,3.7846994288
