,reward
0,-0.41380177906187887
1,-1.058181165366524
2,-0.6043916623490788
3,13.066935727526518
4,-1.4632299292870161
5,-0.4024756176861203
6,-1.2910196810113892
7,-0.685534749802126
8,-0.8674514438255635
9,-0.8738054667104909
10,-1.6273549095316842
11,-0.11204249067188976
12,-1.2895184071314496
13,-0.6719319171046548
14,-1.099567806512095
15,-1.443582669914536
16,-0.6978454606900064
17,0.11043038694511001
18,-0.12826124355242813
19,0.1395693489640612
20,-0.2407513983862427
21,0.029076033573272386
22,-0.3967559149481655
23,-0.630225345896601
24,0.020517584105149693
25,-0.11344654094792021
26,0.29099899088293985
27,-0.23579105815998289
28,-0.6899035862008767
29,0.2333230777262674
30,-1.1056367237135616
31,-1.1739731277222891
32,-1.3567748492772047
33,-0.835390462431977
34,-1.210461031270525
35,-1.465130000442651
36,-1.6322675072856965
37,-0.9407271755913941
38,-1.1886747556388646
39,-1.3215181720548768
40,-0.7160803569994487
41,-1.4828884548427166
42,-0.09122412514663307
43,-0.624190911337948
44,-1.2157256785960329
45,-0.38188537708998505
46,0.25078924255043067
47,0.2865187169906813
48,-0.17471395497943523
49,-1.4567029977726382
50,0.3140390528419538
51,-0.6497735701697298
52,-0.8373230816411088
53,0.22080969236598566
54,0.17910050922678197
55,0.3975051319393733
56,-0.8030257727430818
57,13.033835860545326
58,-0.02731544294094479
59,0.011317763814770641
60,0.17395979562371197
61,-0.2944712439413395
62,-0.5930775384892585
63,-0.6275328045326974
64,-1.4768873426184612
65,-1.4670888526208934
66,-1.4173994037563364
67,-1.4302282998812832
68,-0.20490562543918536
69,-0.25092880430968223
70,0.028748517975590176
71,0.36388126317881736
72,-0.42455163439150967
73,-0.0433114833052975
74,0.4871525126758802
75,-0.5513377501451447
76,-1.3116777840079514
77,-0.2726568982899662
78,-1.315513545530931
79,-0.08886003852836008
80,-1.1394147055323132
81,-0.14686069028415352
82,-0.47356834930825775
83,-0.7542604162194385
84,-1.2815880166721358
85,-0.6857977889425112
86,-0.3489950971765254
87,-1.3841816925220856
88,-1.3267805626990692
89,-0.35788308235840416
90,-1.285583021525791
91,0.3117745262417609
92,-1.3499157883877955
93,0.0944395253431468
94,-0.14910369242141713
95,0.29311276426788074
96,0.06749665269501305
97,0.27577893356965616
98,-0.21940148378575897
99,-0.1283116863077786
100,-1.0150697736812702
101,-0.01076189093109665
102,-1.3452257355517947
103,0.06458466701139236
104,-0.28566812115710977
105,-0.35431186735188014
106,0.3635713748371761
107,-0.6054252231855729
108,0.31411798908705935
109,-1.2990107658129892
110,-0.5938014025799735
111,-1.5105863877803196
112,-0.4595175214661919
113,0.004479901195484038
114,-0.1455350658249838
115,-1.2890166552578415
116,-1.3810002276758455
117,-0.4831020154908896
118,-0.20231920185829447
119,-0.3129945309889545
120,-0.8852675046050928
121,-0.3265008049851073
122,0.12135049361569823
123,-0.33390085026873173
124,0.35520150524010685
125,0.04039366699193751
126,-0.24466280553798628
127,-0.24009148896400917
128,-1.3948388238342737
129,0.08409847639644172
130,-1.4950227479114182
131,-0.8636079216249596
132,13.047784825756297
133,-0.27020801199332517
134,-0.3062047661776053
135,-0.13548213966100536
136,-0.47927854868652525
137,-0.46948019422673243
138,13.039839763813841
139,0.25019627367893277
140,-0.7051906197940295
141,0.6347109832915866
142,-0.23616123130231403
143,0.84069450797172
144,-0.5003804364614782
145,0.2960746750263634
146,0.39106786715357844
147,-0.31127294789955595
148,-0.6563176948438584
149,0.37807746310933377
150,-0.6473867917712863
151,-1.427400120346018
152,-1.3084648830598362
153,-1.2914821838500898
154,-0.8001402066996219
155,-0.08189143597817046
156,-0.43420523441547676
157,0.31708424433734966
158,-0.6278952340424759
159,-0.6413846031567582
160,-1.2868499698377147
161,-0.48942355730795417
162,-1.2845158060223194
163,-0.12532781053971498
164,-1.4295219355386157
165,-0.620605412902427
166,-0.36890448624520455
167,-0.11855379868681569
168,-0.047745622225086076
169,-0.34278964817490903
170,-0.10970024355638502
171,0.2124883699304979
172,-0.2777925235122831
173,-1.3075540049311134
174,-0.7615727944891282
175,-1.1012079632176415
176,-1.0763053210309894
177,-0.8055762462368903
178,-1.508443117153111
179,-1.5028750302672473
180,-0.797659284794069
181,-0.7150259030376757
182,-0.6306862964703079
183,-1.3367208179121715
184,-0.6078757892745783
185,-0.1955334839861509
186,-0.017099306648230648
187,-0.1746971384190783
188,0.11503627273721007
189,-0.31115009887713035
190,-0.5832817266693782
191,-0.14852444383850885
192,-0.5561334823496179
193,-0.8256546349473678
194,0.023806748841497166
195,-0.8825574378709016
196,-0.320577351700138
197,-0.4152420623599188
198,-0.5051921721543119
199,-0.9661118966463027
200,-0.6934284386460098
201,-0.3482545926779244
202,-0.5502382643963744
203,-0.7841892588927735
204,-1.285090720900807
205,0.36069969078439623
206,-0.2624291484553057
207,-0.9542541867088141
208,-0.31224262284255394
209,-1.2945608948033853
210,-0.6006128507396442
211,-0.13109806494335216
212,-0.7720914809263726
213,-0.6488508632334375
214,-1.2818816346698572
215,-0.39860051944264957
216,0.208920174754852
217,-0.6084496168418547
218,-0.6309367770975065
219,-0.45771030646958355
220,-1.3025713283487463
221,-0.1613208733552272
222,-1.2349591857783087
223,0.19953337514468966
224,0.22370118982751155
225,-0.20044028756757545
226,-1.4301023634086556
227,-0.7233716483164347
228,13.042596444648375
229,-0.8283980251465272
230,-0.8313806179016612
231,-1.2965957875230147
232,-1.3363135079752144
233,-1.2990470740620994
234,-0.4828614776194824
235,-1.4343113477851794
236,-1.5426380869871836
237,-1.7635283293688035
238,-0.8087744108598016
239,13.043632157725803
240,-0.29159574898639856
241,-0.8513173362134397
242,-0.6176132013031946
243,-0.5944413720797574
244,-0.4605667088066775
245,-0.7281991878772205
246,-1.738742292834824
247,-0.735213630183438
248,-1.2107627042962306
249,-0.7352174446126981
250,-1.342239388476152
251,-0.1529599963673192
252,0.25275887860243285
253,-1.3973356053421904
254,-0.08920155869673535
255,-1.4565961231801703
256,-1.3699585469800728
257,-1.2972478190438839
258,-0.8653712623946813
259,-1.28131895196671
260,-1.4875159226090127
261,-1.4521972838579493
262,-0.4346031142758805
263,-0.20172643324595987
264,-0.4831832355588701
265,-1.4046798731105912
266,-0.646561961411541
267,0.14685255775803763
268,-0.8149747458288797
269,-0.8294327521450947
270,-0.7409711769557276
271,-0.32700118052758415
272,0.5715946148515685
273,-1.3112843611118559
274,-1.3137206696882346
275,-0.18865819319744717
276,-0.7858131532754464
277,-0.6102324183900755
278,-0.2279735763004748
279,-1.253058670211614
280,-0.050695074273473875
281,-1.0185950013925886
282,0.10445232608839622
283,0.07465853330980687
284,-0.039625696607086425
285,0.10096838781534129
286,-0.46234555322338344
287,-0.3962804111477808
288,-0.12264397657660486
289,-1.4381119278782633
290,-0.03874973193058647
291,-0.12131274855628277
292,0.005520684189286795
293,-1.4867226937007036
294,0.2256722703296807
295,-1.3660073461425397
296,-1.471104297618987
297,-0.025242858695486592
298,-0.4056183443355864
299,-0.45985167167166763
300,-1.6826741204738895
301,-0.09129059658545415
302,0.07398818967706745
303,-0.1716312220535537
304,-0.19842006627794204
305,-0.2192871635624022
306,-0.6254624285462398
307,-0.6617472533158518
308,-0.18869890096389239
309,0.7009344026837672
310,-0.19352829991821296
311,-0.6109760174037192
312,-0.13048763819523784
313,-0.6835435397859192
314,-0.4702790069694939
315,13.080696624516829
316,0.2808140330648685
317,-0.5094141610572014
318,-0.32541407832301456
319,-0.130429037058784
320,-1.423802365399148
321,0.10282219155294839
322,-0.3489870964162062
323,-0.14010651982514935
324,-0.08846458897655281
325,0.09503610246985013
326,-0.3526817026584046
327,-0.6225858609796144
328,-0.000811111038205534
329,-0.8380119243749833
330,-0.21564499523278602
331,0.28338394464018146
332,-0.5046099324715115
333,-1.347353131078086
334,-0.007644340176410802
335,-0.6631889107076565
336,-0.46677841608363524
337,-0.8817105428807609
338,-0.8262568876772278
339,-0.8741992878432537
340,-0.6639028644426108
341,0.37285849348501227
342,-0.22382992788577838
343,-0.8488858132705961
344,0.07221203603046203
345,-1.1372356870675346
346,0.023802384943363317
347,-1.0590980445151124
348,-0.7599966454478617
349,-0.6348405904433663
350,-0.08792794115547146
351,0.9515752105384978
352,-0.8376252831970699
353,-0.829003161639667
354,-0.6600194752539286
355,-0.6240936289748833
356,-0.6251467997153017
357,-0.5260586131043511
358,-0.8240059430293609
359,-0.9047805539280894
360,-0.6092832468541703
361,-1.3914240706533156
362,-0.27865798526722996
363,-0.7680243829184179
364,-0.5981925459326612
365,13.050074184486592
366,-0.5569465463205494
367,-1.2988207199320356
368,13.044123910962233
369,-0.6140902015285135
370,13.040299027073404
371,0.4397751501119275
372,-0.2641575722164155
373,-0.6485765137698271
374,-0.16425805062881282
375,-0.9107618874243368
376,-0.9236503361532344
377,-0.6942347066708918
378,-1.6411969809629705
379,0.10296950194207838
380,-0.0891460725735006
381,-1.084893249265401
382,-1.348303719635871
383,0.2075953283913951
384,-1.3012980342622353
385,-0.8270651790611259
386,-1.3765089596268194
387,-0.9415199764980493
388,-0.2735317389967573
389,-0.774730458045654
390,-1.2576959463429405
391,-1.2810713395244393
392,-1.3356617638699715
393,-1.475047182179312
394,-0.6862031306967828
395,-0.6165187374263003
396,-0.4283827875649936
397,0.14131386096718207
398,-1.4040604585773544
399,-1.308886437517402
400,-0.6709936037715933
401,-0.6218928875634352
402,-0.48728196862349527
403,-0.420804616928274
404,-0.26464035007392506
405,-0.5988493912519928
406,-1.2148273803040706
407,-0.7772710033301633
408,13.055105893266898
409,-0.0677090196374247
410,-1.2415679513116376
411,-0.4442684689861532
412,-0.5963422758978166
413,13.063183903295199
414,-0.47844062156752243
415,13.075580977624892
416,-0.20594341643465452
417,-0.10771288989698269
418,-0.7787750599479947
419,-0.7217422858270122
420,-0.4698638603415392
421,-0.36614441574710166
422,-0.6078788337173386
423,-0.06375899501453919
424,13.074310276869076
425,-0.3298483904963493
426,-0.33308976767358345
427,-0.766179899323074
428,-0.6609633206314682
429,-0.15063349548038918
