,0
0,-0.9239946730733024
1,-1.6061256573683635
2,-0.970345844520402
3,-2.662406148417661
4,-1.9469354101765906
5,-0.7669631458468603
6,-2.3919900203610345
7,-2.159363416994347
8,-2.15915961081853
9,-1.7095970562460128
10,-2.0626759395552687
11,-2.0510797848277087
12,-2.24413229898159
13,-2.0791934765941154
14,-2.170600298708575
15,-1.9512180962042076
16,-0.7692269692128947
17,-1.6511323087784366
18,-1.002809385743036
19,-2.1205159417061243
20,-2.1772388353737235
21,-2.223990589552017
22,-1.8090352896714044
23,-3.1598128442077176
24,-1.2622532219867209
25,-1.8122446823538456
26,-2.063261303424903
27,-1.0577498544729986
28,-1.3707889256305417
29,-2.2665074918454344
30,-1.8940568461541665
31,-1.5285523364114875
32,-1.9030798201183745
33,-1.9315940598058097
34,-2.046414153975931
35,-2.0449232473617376
36,-2.328482129382093
37,-1.6504896921926338
38,-0.7529448918084551
39,-1.8058660873669603
40,-1.8636705016636217
41,-2.388073033451729
42,-1.0277811545960591
43,-1.9598534636198208
44,-1.3426099064381094
45,-1.449320302769664
46,-1.5166118640596484
47,-2.0680489517053475
48,-1.0173640636183499
49,-2.3783974962639034
50,-2.345744920978602
51,-2.0674186858789936
52,-2.3411933738285224
53,-2.1562934391146684
54,-2.251817539664187
55,-1.881366695268661
56,-1.2647708044778787
57,-2.012684628734263
58,-1.7354890465733266
59,-1.4211067873190297
60,-3.122955379922078
61,-2.1838805302215603
62,-2.2019537755798853
63,-2.244706912638852
64,-1.4738565301231061
65,-1.5927202530276368
66,-2.1532534907479652
67,-2.0112620536921133
68,-2.158534601379389
69,-1.6638582909089694
70,-2.5488739693653737
71,-1.7582228293057387
72,-2.625300152381052
73,-1.6495275289255087
74,-1.7000366548420622
75,-2.441180549991634
76,-1.4819341405813231
77,-3.0070501858077914
78,-1.2203818717953752
79,-2.319013489518758
80,-2.2291392156694334
81,-2.2327824569760035
82,-1.9558100030744452
83,-2.8273872669459967
84,-2.84644775907051
85,-2.1823921786640983
86,-2.841675606934831
87,-1.3192080635979586
88,-2.933628168774179
89,-2.0890158691560794
90,-1.5217343942059016
91,-2.0724512910651804
92,-1.479922147330427
93,-2.8219877161804465
94,-0.7611805159401653
95,-1.1247535686192776
96,-2.161408295444624
97,-2.0848979162167804
98,-0.9125572186642215
99,-2.0131490493435997
100,-2.071223634121151
101,-1.8254952982403214
102,-2.742506758744593
103,-3.169571105363798
104,-2.1247323630402066
105,-1.8152333541339358
106,-1.8666342174820998
107,-2.0482604765063406
108,-2.980201598983189
109,-2.585493554500037
110,-2.682932647784394
111,-1.4835708750777143
112,-1.7595364272309306
113,-3.22600384718104
114,-1.193222164458711
115,-2.941537265547569
116,-2.320031796231903
117,-3.201902491720962
118,-2.7489255215266386
119,-1.7691923948693646
120,-1.693851345088568
121,-1.8250938053762447
122,-2.7213252611935133
123,-2.057801002155439
124,-1.701279713165972
125,-1.9943374751107037
126,-2.0585028591704324
127,-1.8648864335678224
128,-3.016383311408842
129,-2.029284512543919
130,-1.9122266197340971
131,-1.9598115101391844
132,-1.9373100232940192
133,-1.9333743688095357
134,-1.897303837776819
135,-2.3637280128799483
136,-2.6955625227981255
137,-1.5300032083578756
138,-1.9725887867719392
139,-1.1827524552330444
140,-2.4081775830288517
141,-2.0936929891903278
142,-0.7809340982387303
143,-2.2476365191911127
144,-2.363561080268913
145,-2.969345570848313
146,-1.1753036515270385
147,-2.2158469933382987
148,-1.8104816584382706
149,-2.411288181725837
150,-1.6568189355304508
151,-1.076327111080208
152,-3.216698188311939
153,-1.1100987823847572
154,-1.7075027893946824
155,-1.4721367827796343
156,-2.421786255628737
157,-2.1761588688130638
158,-1.9153222902910376
159,-2.067228095428703
160,-2.4676471403972196
161,-2.1477936984758323
162,-1.2290457765454186
163,-2.2336876604948244
164,-1.5685952011631366
165,-2.2538990811182105
166,-1.8291585992985122
167,-1.7177816713020297
168,-1.8137594943381712
169,-1.9731963197233413
170,-1.7836731822252423
171,-2.221960510830723
172,-1.420045206763611
173,-2.1015992848609883
174,-2.208444723985596
175,-1.8485726630953743
176,-1.2696461659884466
177,-1.7250118949077469
178,-3.082856157748698
179,-2.3609910452242904
180,-1.949910626946579
181,-1.685932672353725
182,-2.2596876604702403
183,-2.329874701807658
184,-2.922674903072105
185,-1.5895016003840832
186,-1.8375952965011
187,-2.0608411421877904
188,-0.7290255713076114
189,-2.4818322085449145
190,-1.9711915669853306
191,-0.9274964015107414
192,-0.8514740537634541
193,-2.0634937318834687
194,-1.1760832877947531
195,-1.7039997107319609
196,-2.093148970544994
197,-2.064493011787048
198,-1.5843733063945593
199,-2.6362037066257837
200,-1.5696533643884312
201,-2.526051295422641
202,-2.0277565523443766
203,-2.3954153007012904
204,-1.0483223278830291
205,-0.7590137447207201
206,-1.9216933514150076
207,-1.8763226276806124
208,-2.2831703765927864
209,-1.5449570122581366
210,-1.8562345377277745
211,-2.212436967488622
212,-2.3866616652032944
213,-1.1476813636170964
214,-1.757333363865469
215,-0.9567570760018486
216,-2.107490648108959
217,-1.8680404413337925
218,-3.386333544957201
219,-1.5490425665889727
220,-1.437332587117114
221,-2.206946284979663
