,0
0,4.862992929254112
1,4.897172412222744
2,4.8703404229607745
3,4.899967839237956
4,4.923322073909404
5,-0.8367150648701658
6,-1.3033465334535115
7,-1.3058969757630317
8,-1.5039248193129051
9,-1.9726546549395276
10,-1.4154135077659042
11,-1.4954884217432072
12,-1.443472425710503
13,-1.528352572147592
14,-2.0043627317325883
15,-1.378614883414405
16,-1.5282185327008078
17,-1.5301797911903434
18,-1.1256694661990492
19,-1.3790908960095403
20,-1.0887632590109515
21,-1.3085599479082757
22,-1.6505110061731312
23,-1.2978967590075774
24,-3.0157067322766786
25,-1.2699498284496338
26,-0.9771521715849343
27,-1.309914005321871
28,-1.316037937892688
29,-1.2931443952463337
30,-1.2047913768025087
31,-1.8372732854524525
32,-1.286545167384212
33,-1.4078397398575682
34,-1.9844251551143972
35,-1.7434373477183538
36,-1.6170100834005576
37,-1.4352757522958122
38,-1.5500623938323947
39,-1.4851509682628927
40,-1.5617830530268177
41,-1.305920529502652
42,-1.671889437210627
43,-1.5982842176656284
44,-1.5880488928040672
45,-1.2909733346946375
46,-0.9365466914620186
47,-1.2861109446615226
48,-1.4890204240661218
49,-1.453153003090503
50,-1.4100154590265428
51,-1.4529488935937778
52,-1.2642376391305157
53,-1.405925428791565
54,-1.3001675086195479
55,-1.2218468387574386
56,-1.361910435797096
57,-1.28143778847904
58,-1.2964612256941597
59,-1.3244734578566193
60,-1.4028264462197313
61,-1.660581524032371
62,-1.293627458391366
63,-1.3081521333562278
64,-1.2903850666913024
65,-1.7099530791483524
66,-1.3076866490997447
67,-1.337118478081869
68,-1.3743020989048094
69,-1.6392358638600375
70,-1.3391695439760491
71,-1.325622537613814
72,-1.8957181966829275
73,-1.353771023338227
74,-0.8587633645703904
75,-1.3445824848967185
76,-1.290710790696955
77,-1.3005171026676616
78,-2.0908186485506333
79,-1.5963513834225689
80,-1.3087797648232784
81,-1.6312813307521024
82,-1.1539074587239138
83,-1.2830497899115163
84,-1.326934445391347
85,-1.5022108983419296
86,-1.9200281617719224
87,-0.9919064169789985
88,-2.1513962716963064
89,-1.33383404615772
90,-1.353636809646277
91,-1.6313920329759788
92,-1.1720758478786586
93,-1.1360301089007472
94,-1.092412165677466
95,-1.847162913746646
96,-0.938292196065918
97,-1.1219766618221099
98,-1.4001466082037495
99,-1.7143814180125105
100,-1.437547424190611
101,-1.2880781722706816
102,-1.5853702682925772
103,-1.2862933556385017
104,-1.4077654713319363
105,-1.7395843526782206
106,-1.2931800669658005
107,-1.302063493766938
108,-1.2874215005762777
109,-1.1645043168835287
110,-1.4947098151642577
111,-1.3453799831639648
112,-1.1362454822323356
113,-1.0474025496050512
114,-1.5208801495813278
115,-1.5068937151249324
116,-1.5104676003231885
117,-1.3530152585651642
118,-1.598439777647819
119,-1.313632326555944
120,-1.2818980568838922
121,-1.3599278872670109
122,-1.6296674308161507
123,-1.629236541624791
124,-1.5444035874153703
125,-1.7681176289689855
126,-1.47034157819432
127,-1.2788173898358786
128,-1.2938898023069956
129,-1.281751706936935
130,-1.838560559402381
131,-0.8240001049464485
132,-1.083705755259391
133,-0.9390090536240255
134,-0.5124538092187152
135,-0.7635656686843635
136,-0.6722806384481307
137,-0.7627643851479722
138,-0.773338413211208
139,-0.6819791351417084
140,-0.6453271360775001
141,-0.7105215634731524
142,-0.6967627410939347
143,-0.5751327829722452
144,-0.5009453717052845
145,-0.44079642221614623
146,-0.7636106251665694
147,-0.520217859407684
148,-0.2045910043728716
149,-0.4983745804317459
150,-0.5261911701259848
151,-0.5180038357682581
152,-0.5182726225825312
153,-0.5438522504195242
154,-0.3299703314940108
155,-0.5147103542166326
156,-0.2475725877001177
157,-0.292191835726732
158,-0.2119363918206867
159,-0.52702066334205
160,-0.1896180983550021
161,-0.24535998843146078
162,-0.539566527370299
163,-0.5504637918664198
164,-0.5490870462726423
165,-0.570076158469212
166,-0.27366842788857015
167,-0.5631546579158416
168,-0.5209235399324552
169,-0.508164344561435
170,4.860278612423411
171,-0.5408032794879776
172,-0.5304368511175512
173,-0.5109252264966759
174,-0.5230855379711787
175,4.8319270097597045
176,4.859201917156071
177,-0.5130848054337479
178,-0.43471933201702917
179,-0.5272471042967642
180,-0.5330134141359991
181,-0.5913236832988539
182,-0.5366107194569173
183,-0.5259855850473121
184,-0.507259471416215
185,-0.5381029316814863
186,-0.5622530418262206
187,-0.8811986241847776
188,-0.5546288275441971
189,4.872941371373201
190,-0.49953081233480856
191,-0.512917240802566
192,-0.5342741963363085
193,-0.5762268714974215
194,-0.49614369735728114
195,-0.5184438662432107
196,-0.5533240440846399
197,-0.5554132009071618
198,4.861328137358673
199,-0.5332585108172052
200,-0.4954349795627001
201,-0.5576344012207772
202,-0.6150311040653194
203,-0.5648231870642102
204,-0.5408811381303763
205,-0.5874720696402236
206,-0.4773863465029301
207,-0.531833360889568
208,-0.644566987577752
209,-0.5495584999729001
210,-0.7267920376571255
211,-0.5733832537434013
212,-0.4636583969186482
213,-0.9084391125592386
214,4.827657113506342
215,4.8743540600579855
216,6.754695701195526
217,-0.5272084077081862
218,-0.584466234993164
219,-0.5261242272898312
220,-0.534929077913711
221,4.850337193597888
222,-0.4705866027889487
223,-0.1749403610366519
224,-0.41729445089587636
225,-0.46340125933274723
226,-0.3008337755677096
227,-0.4833013779960601
228,4.8511140302960545
229,4.798085839194753
230,-0.2729704160759939
231,4.773431623870318
232,4.8449614871573745
233,4.937133858743755
234,4.860678697900558
235,4.889127180921323
236,4.853589482672091
